school_urn,school_laestab,school_name,la_code,la_name,disadvantaged_pupils,disadvantaged_good_pass_pct,non_disadvantaged_good_pass_pct,all_pupils_good_pass_pct,gap_pp
113961,8397012,Linwood School,E06000058,"Bournemouth, Christchurch and Poole",8,,,,
136668,8794187,Lipson Co-operative Academy,E06000026,Plymouth,75,34.7,47.4,43.3,12.7
144291,9084167,Liskeard School and Community College,E06000052,Cornwall,45,17.8,40.5,36.4,22.7
148902,3164025,Lister Community School,E09000025,Newham,150,35.3,43,39.7,7.7
146237,9264053,Litcham School,E10000020,Norfolk,20,20,35.2,34,15.2
141694,3434004,Litherland High School,E08000014,Sefton,53,28.3,43.2,37.2,14.9
102878,3175950,Little Heath School,E09000026,Redbridge,11,0,0,0,0.0
110063,8694052,Little Heath School,E06000037,West Berkshire,41,22,51.7,47.6,29.7
102776,3164015,Little Ilford School,E09000025,Newham,135,48.1,52.5,51.9,4.4
142296,3504044,Little Lever School,E08000001,Bolton,54,33.3,65.1,60.2,31.8
146274,9387000,Littlegreen Academy,E10000032,West Sussex,6,0,0,,0.0
112956,8314182,Littleover Community School,E06000015,Derby,49,34.7,63.2,58.3,28.5
139686,3414004,Liverpool College,E08000012,Liverpool,32,56.3,68.1,66.7,11.8
139588,3414002,Liverpool Life Sciences UTC,E08000012,Liverpool,65,40,52.1,47.9,12.1
133309,3416047,Liverpool Progressive School,E08000012,Liverpool,z,,,,
148590,8394009,Livingstone Academy Bournemouth,E06000058,"Bournemouth, Christchurch and Poole",0,,,,
137008,3344019,Lode Heath School,E08000029,Solihull,44,27.3,50.8,45.7,23.5
147963,8556050,Lodge Farm Education,E10000018,Leicestershire,z,,,,
139060,9404009,Lodge Park Academy,E06000061,North Northamptonshire,54,14.8,24,21.1,9.2
142781,3134004,Logic Studio School,E09000018,Hounslow,17,23.5,18.2,24.2,-5.3
148156,8856058,Lokrum Fields,E10000034,Worcestershire,z,,,,
134798,3026905,London Academy,E09000003,Barnet,94,44.7,63,54.1,18.3
142903,3164009,London Design and Engineering UTC,E09000025,Newham,52,48.1,59.6,53.6,11.5
134810,2116394,London East Academy,E09000030,Tower Hamlets,z,,,,
141133,2114001,London Enterprise Academy,E09000030,Tower Hamlets,47,48.9,53.3,51.8,4.4
132797,2116390,London Islamic School,E09000030,Tower Hamlets,z,,,,
100642,2085405,London Nautical School,E09000022,Lambeth,44,25,40.9,,15.9
150889,2084010,"London Nautical, City of London Academy",E09000022,Lambeth,z,,,,
149715,2126008,London Park School Clapham,E09000032,Wandsworth,z,,,,
144795,2136004,London Park School Mayfair and London Park School Sixth,E09000033,Westminster,z,,,,
135729,2056200,London Vocational Ballet School,E09000013,Hammersmith and Fulham,z,,,,
110162,8716001,Long Close School,E06000039,Slough,z,,,,
138628,8555400,Long Field Spencer Academy,E10000018,Leicestershire,40,22.5,60.7,52.6,38.2
144018,9264027,Long Stratton High School,E10000020,Norfolk,29,20.7,62.2,55.3,41.5
108645,3924039,Longbenton High School,E08000022,North Tyneside,43,4.7,36.6,28,31.9
113650,8797068,Longcause Community Special School,E06000026,Plymouth,9,,,,
118073,8114051,Longcroft School and Sixth Form College,E06000011,East Riding of Yorkshire,22,27.3,59.8,57.2,32.5
137110,9194080,Longdean School,E10000015,Hertfordshire,68,20.6,41,36.2,20.4
148431,3574009,Longdendale High School,E08000008,Tameside,47,10.6,43,32.8,32.4
137098,8606037,Longdon Hall School,E10000028,Staffordshire,z,,,,
141994,8306043,Longdon Park School,E10000007,Derbyshire,z,,,,
145577,8414003,Longfield Academy,E06000005,Darlington,36,22.2,51.3,46.5,29.1
135630,8866914,Longfield Academy,E10000016,Kent,46,13,32.1,26.2,19.1
114581,8464018,Longhill High School,E06000043,Brighton and Hove,65,10.8,29.9,23.1,19.1
150092,8884168,Longridge High School,E10000017,Lancashire,44,22.7,50,42.7,27.3
148734,8606087,Longridge School,E10000028,Staffordshire,z,,,,
122376,9296001,Longridge Towers School,E06000057,Northumberland,z,,,,
136992,8735411,Longsands Academy,E10000003,Cambridgeshire,54,25.9,62,56.3,36.1
140067,8397015,Longspee Academy,E06000058,"Bournemouth, Christchurch and Poole",13,0,0,0,0.0
117679,9197022,Lonsdale School,E10000015,Hertfordshire,6,0,0,,0.0
137839,9084168,Looe Community Academy,E06000052,Cornwall,32,9.4,30.4,25.5,21.0
140412,3404001,Lord Derby Academy,E08000011,Knowsley,92,19.6,33.9,28.1,14.3
150928,8166014,Lord Gowthorpe's Independent School,E06000014,York,z,,,,
145736,8264005,Lord Grey Academy,E06000042,Milton Keynes,91,28.6,48.7,41.3,20.1
137942,3904027,Lord Lawson of Beamish Academy,E08000037,Gateshead,77,32.5,57.5,50.4,25.0
116521,8506064,Lord Wandsworth College,E10000014,Hampshire,z,,,,
138667,9314580,Lord Williams's School,E10000025,Oxfordshire,52,19.2,52.9,48.1,33.7
105269,3506000,Lord's School,E08000001,Bolton,z,,,,
145120,3304029,Lordswood Boys' School,E08000025,Birmingham,57,42.1,50,,7.9
138106,9194620,Loreto College,E10000015,Hertfordshire,25,36,63.4,,27.4
138464,3585901,Loreto Grammar School,E08000009,Trafford,9,77.8,93.2,,15.4
105574,3524753,Loreto High School Chorlton,E08000003,Manchester,83,41,57.6,48.6,16.6
137111,8884193,Lostock Hall Academy,E10000017,Lancashire,20,10,51.4,46.8,41.4
106365,3584015,Lostock High School,E08000009,Trafford,30,30,43.4,40.2,13.4
150029,3737001,Lotus Academy,E08000019,Sheffield,11,,,,
120332,8556012,Loughborough Grammar School,E10000018,Leicestershire,z,,,,
120333,8556009,Loughborough High School,E10000018,Leicestershire,z,,,,
144968,9254039,Louth Academy,E10000019,Lincolnshire,54,25.9,41.2,36.3,15.3
137783,3594002,Lowton Church of England High School,E08000010,Wigan,37,16.2,45.7,40,29.5
140475,3174027,Loxford School,E09000026,Redbridge,90,53.3,63.2,61.8,9.9
142170,8607024,Loxley Hall School,E10000028,Staffordshire,13,,,,
145609,2044000,Lubavitch House School (Senior Girls),E09000012,Hackney,2,,,,
144727,3026012,Lubavitch Yeshiva Ketanah of London,E09000003,Barnet,z,,,,
110136,8726000,Luckley House School,E06000041,Wokingham,z,,,,
117045,8846007,Lucton School,E06000019,"Herefordshire, County of",z,,,,
144435,8934501,Ludlow Church of England School,E06000051,Shropshire,19,21.1,31.9,30.2,10.8
135771,3838025,Luminate Education Group,E08000035,Leeds,3,,,,
140479,3736004,Luqman Academy,E08000019,Sheffield,z,,,,
138150,8554503,Lutterworth College,E10000018,Leicestershire,28,25,51.5,48.7,26.5
137115,8554015,Lutterworth High School,E10000018,Leicestershire,26,42.3,52.8,51.8,10.5
149212,8816090,Luxborough Court School,E10000012,Essex,z,,,,
100547,2076391,Lycee Francais Charles de Gaulle,E09000020,Kensington and Chelsea,z,,,,
142329,3046001,Lycee International de Londres,E09000005,Brent,z,,,,
137264,8664086,Lydiard Park Academy,E06000030,Swindon,40,27.5,46.6,43.8,19.1
146982,8606051,Lyme Brook Independent School,E10000028,Staffordshire,z,,,,
138732,8774502,Lymm High School,E06000007,Warrington,32,31.3,73.3,69.3,42.0
146820,8714006,Lynch Hill Enterprise Academy,E06000039,Slough,64,20.3,38.1,32.5,17.8
142075,3344000,Lyndon School,E08000029,Solihull,71,39.4,52,48.1,12.6
142960,3314030,Lyng Hall School,E08000026,Coventry,61,9.8,23.8,17.6,14.0
137541,9265407,Lynn Grove Academy,E10000020,Norfolk,67,19.4,51,42.7,31.6
113863,8384035,Lytchett Minster School,E06000059,Dorset,45,31.1,51,48.4,19.9
119740,8884137,Lytham St Annes High School,E10000017,Lancashire,60,21.7,54.8,50,33.1
148632,8866164,MEPA ACADEMY,E10000016,Kent,z,,,,
147821,9317020,Mabel Prichard School,E10000025,Oxfordshire,3,,,,
110564,8256011,Macintyre School,E06000060,Buckinghamshire,z,,,,
147914,8076002,Mackenzie Thorpe Centre,E06000003,Redcar and Cleveland,z,,,,
130908,8066907,Macmillan Academy,E06000002,Middlesbrough,91,29.7,53.8,45.6,24.1
140624,8516000,Madani Academy,E06000044,Portsmouth,z,,,,
138869,8564000,Madani Boys School,E06000016,Leicester,27,51.9,65.6,,13.7
129645,8564724,Madani Girls' School,E06000016,Leicester,20,55,78.4,,23.4
100982,2116383,Madani Secondary Girls' School,E09000030,Tower Hamlets,z,,,,
135149,8946905,Madeley Academy,E06000020,Telford and Wrekin,69,21.7,45.7,36.3,24.0
140154,8604090,Madeley High School,E10000028,Staffordshire,16,31.3,58.1,55.4,26.8
117044,8856031,Madinatul Uloom Al Islamiya School,E10000034,Worcestershire,z,,,,
107794,3826017,Madni Academy,E08000034,Kirklees,z,,,,
133285,3506018,Madrasatul Imam Muhammad Zakariya,E08000001,Bolton,z,,,,
123311,9316094,Magdalen College School,E10000025,Oxfordshire,z,,,,
139158,9414550,Magdalen College School,E06000062,West Northamptonshire,28,14.3,35.1,33.3,20.8
113623,8786045,Magdalen Court School,E10000008,Devon,z,,,,
137520,3434113,Maghull High School,E08000014,Sefton,63,11.1,38.6,30.4,27.5
139711,8394001,Magna Academy,E06000058,"Bournemouth, Christchurch and Poole",42,26.2,45.9,42.2,19.7
140549,8914017,Magnus Church of England Academy,E10000024,Nottinghamshire,47,8.5,28.8,20.7,20.3
137498,8886018,Maharishi Free School,E10000017,Lancashire,3,,,57.9,
147957,2136012,Maida Vale School,E09000033,Westminster,z,,,,
146103,9314013,Maiden Erlegh Chiltern Edge,E10000025,Oxfordshire,23,17.4,59.1,44.8,41.7
136637,8724053,Maiden Erlegh School,E06000041,Wokingham,22,27.3,67.7,65.3,40.4
141886,8704001,Maiden Erlegh School in Reading,E06000038,Reading,46,26.1,53.7,48.2,27.6
115775,9165424,Maidenhill School,E10000013,Gloucestershire,21,38.1,42.1,42.1,4.0
118835,8864522,Maidstone Grammar School,E10000016,Kent,12,83.3,92.5,,9.2
118836,8864523,Maidstone Grammar School for Girls,E10000016,Kent,21,85.7,88,,2.3
111419,8954143,Malbank School and Sixth Form College,E06000049,Cheshire East,54,14.8,38.4,31.7,23.6
136201,9416910,Malcolm Arnold Academy,E06000062,West Northamptonshire,49,10.2,44.8,38.7,34.6
142150,8104020,Malet Lambert,E06000010,"Kingston upon Hull, City of",70,21.4,40.9,37.2,19.5
137308,8654064,Malmesbury School,E06000054,Wiltshire,30,30,51.8,48.9,21.8
136042,3726905,Maltby Academy,E08000018,Rotherham,50,12,41.7,34.6,29.7
135653,8816907,Maltings Academy,E10000012,Essex,40,20,49.2,44.4,29.2
150644,8154077,Malton School,E06000065,North Yorkshire,25,28,54.5,50.6,26.5
117017,8856011,Malvern College,E10000034,Worcestershire,z,,,,
117018,8856012,Malvern St James,E10000034,Worcestershire,z,,,,
134224,3526905,Manchester Academy,E08000003,Manchester,128,28.1,49.5,34.6,21.4
136105,3526913,Manchester Communication Academy,E08000003,Manchester,162,30.9,44,36.5,13.1
135874,3526908,Manchester Enterprise Academy,E08000003,Manchester,137,19,40.9,27.2,21.9
144755,3524013,Manchester Enterprise Academy Central,E08000003,Manchester,122,36.1,54.3,45.1,18.2
105592,3526030,Manchester High School for Girls,E08000003,Manchester,z,,,,
130318,3526040,Manchester Islamic Grammar School for Girls,E08000003,Manchester,z,,,,
135027,3526062,Manchester Jewish School for Special Education,E08000003,Manchester,z,,,,
134195,3514005,Manchester Mesivta School,E08000002,Bury,4,,,,
141968,3556002,Manchester Senior Girls School,E08000006,Salford,z,,,,
142224,3526011,Manchester Vocational and Learning Academy,E08000003,Manchester,z,,,,
110930,8736017,Mander Portman Woodward,E10000003,Cambridgeshire,z,,,,
103587,3306079,Mander Portman Woodward Independent College,E08000025,Birmingham,z,,,,
100540,2076363,Mander Portman Woodward School,E09000020,Kensington and Chelsea,z,,,,
142008,8034006,Mangotsfield School,E06000025,South Gloucestershire,46,13,41,35.6,28.0
137945,8815470,Manningtree High School,E10000012,Essex,23,21.7,57.2,54.5,35.5
142288,3587008,Manor Academy Sale,E08000009,Trafford,15,0,0,0,0.0
136544,8164602,Manor Church of England Academy,E06000014,York,32,34.4,69.5,65.3,35.1
141686,8054002,Manor Community Academy,E06000001,Hartlepool,92,42.4,57,49.2,14.6
139076,3824002,Manor Croft Academy,E08000034,Kirklees,70,37.1,64.6,56.7,27.5
149104,8744007,Manor Drive Secondary Academy,E06000031,Peterborough,0,,,,
126157,9387006,Manor Green College,E10000032,West Sussex,17,0,0,0,0.0
110183,8687009,Manor Green School,E06000040,Windsor and Maidenhead,13,0,10,4.5,10.0
137120,8554043,Manor High School,E10000018,Leicestershire,26,50,75.3,71.8,25.3
125352,9366068,Manor House School,E10000030,Surrey,z,,,,
131139,9386255,Manor House School,E10000032,West Sussex,z,,,,
137613,9405406,Manor School,E06000061,North Northamptonshire,36,13.9,35.7,32.5,21.8
144342,8234010,Manshead Church of England Academy,E06000056,Central Bedfordshire,38,21.1,41.5,38.6,20.4
147737,8966008,Maple Grove School,E06000050,Cheshire West and Chester,z,,,,
124488,8606022,Maple Hayes Hall School,E10000028,Staffordshire,z,,,,
139787,8316012,Maple View School,E06000015,Derby,z,,,,
101397,3027010,Mapledown School,E09000003,Barnet,9,,,,
138634,9407033,Maplefields Academy,E06000061,North Northamptonshire,8,0,0,,0.0
120348,8557002,Maplewell Hall School,E10000018,Leicestershire,17,11.8,0,,-11.8
126536,8666001,Maranatha Christian School,E06000030,Swindon,z,,,,
135901,2096409,Marathon Science School,E09000023,Lewisham,z,,,,
108627,3924006,Marden High School,E08000022,North Tyneside,23,47.8,61.6,59.9,13.8
100055,2024652,Maria Fidelis Catholic School FCJ,E09000007,Camden,88,29.5,43.6,34.8,14.1
104960,3434621,Maricourt Catholic High School,E08000014,Sefton,48,18.8,51.7,44.6,32.9
147967,8794007,Marine Academy Plymouth,E06000026,Plymouth,61,21.3,42.3,32.2,21.0
149075,8874005,Maritime Academy,E06000035,Medway,0,,,,
151016,3057005,Marjorie McClure School,E09000006,Bromley,3,,,,
102554,3137005,Marjory Kinnon School,E09000018,Hounslow,23,0,0,0,0.0
148423,8814035,Mark Hall Academy,E10000012,Essex,47,21.3,34.1,31.4,12.8
139160,8224085,Mark Rutherford School,E06000055,Bedford,50,26,43.5,39.8,17.5
133541,8896009,Markazul Uloom,E06000008,Blackburn with Darwen,z,,,,
143589,8817065,Market Field School,E10000012,Essex,21,0,0,,0.0
131552,8787088,Marland School,E10000008,Devon,14,0,0,,0.0
126516,8656013,Marlborough College,E06000054,Wiltshire,z,,,,
101487,3037002,Marlborough School,E09000004,Bexley,3,,,,
137123,9165401,Marling School,E10000013,Gloucestershire,7,100,98,,-2.0
141341,8034004,Marlwood School,E06000025,South Gloucestershire,17,5.9,45.7,41.3,39.8
106138,3564037,Marple Hall School,E08000007,Stockport,38,31.6,64,59.9,32.4
117534,9194116,Marriotts School,E10000015,Hertfordshire,78,26.9,44.9,39.6,18.0
146276,8884023,Marsden Heights Community College,E10000017,Lancashire,71,18.3,41,33.8,22.7
144094,3114037,Marshalls Park Academy,E09000016,Havering,70,18.6,39.1,33.8,20.5
110943,8747013,Marshfields School,E06000031,Peterborough,11,0,0,0,0.0
142396,9264023,Marshland High School,E10000020,Norfolk,29,27.6,49.2,45.4,21.6
149678,3357008,Mary Elliot Academy,E08000030,Walsall,10,,,,
110180,8697005,Mary Hare School,E06000037,West Berkshire,z,,,,
140325,8517471,Mary Rose Academy,E06000044,Portsmouth,10,,,,
146509,8934410,Mary Webb School and Science College,E06000051,Shropshire,29,10.3,46,39.2,35.7
140884,2134000,Marylebone Boys' School,E09000033,Westminster,50,48,66.7,,18.7
136847,8865439,Mascalls Academy,E10000016,Kent,45,20,39.3,35.1,19.3
143724,8784020,Matford Brook Academy,E10000008,Devon,0,,,,
126510,8655415,Matravers School,E06000054,Wiltshire,35,40,44.1,42.7,4.1
142104,9314128,Matthew Arnold School,E10000025,Oxfordshire,18,27.8,68.8,66.8,41.0
147369,3544088,Matthew Moss High School,E08000005,Rochdale,109,27.5,39.3,35.2,11.8
137834,8865467,"Mayfield Grammar School, Gravesend",E10000016,Kent,33,87.9,84.5,,-3.4
148239,8886125,Mayfield House School,E10000017,Lancashire,z,,,,
102858,3174035,Mayfield School,E09000026,Redbridge,106,28.3,41.3,38.7,13.0
148225,3307004,Mayfield School,E08000025,Birmingham,17,0,0,0,0.0
114627,8456035,Mayfield School,E10000011,East Sussex,z,,,,
150362,8514007,Mayfield School,E06000044,Portsmouth,z,,,,
116463,8514303,Mayfield School,E06000044,Portsmouth,55,12.7,20,,7.3
113641,8807042,Mayfield School,E06000027,Torbay,10,,,,
119889,8887089,Mayfield School,E10000017,Lancashire,8,,,,
112464,9427002,Mayfield School,E06000063,Cumberland,7,,,,
137048,8814471,Mayflower High School,E10000012,Essex,22,18.2,49,47.1,30.8
149884,9366069,Maypole School,E10000030,Surrey,z,,,,
149917,2086008,Maypole School (Leigham Court),E09000022,Lambeth,z,,,,
116573,8516002,Mayville High School,E06000044,Portsmouth,z,,,,
133307,2116391,Mazahirul Uloom London School,E09000030,Tower Hamlets,z,,,,
148475,3556019,Me'or High School,E08000006,Salford,z,,,,
105614,3527042,Meade Hill School,E08000003,Manchester,50,2,0,0,-2.0
149026,8656060,Meadow Bridge School,E06000054,Wiltshire,z,,,,
102462,3127004,Meadow High School,E09000017,Hillingdon,21,0,0,0,0.0
148429,3314011,Meadow Park School,E08000026,Coventry,60,16.7,33.3,27.6,16.6
138868,8886045,Meadow View Learning Centre,E10000017,Lancashire,z,,,,
135216,3846348,Meadowcroft School,E08000036,Wakefield,z,,,,
134783,8867072,Meadowfield School,E10000016,Kent,18,,,,
144055,8737021,Meadowgate Academy,E10000003,Cambridgeshire,5,,,,
138545,3734279,Meadowhead School Academy Trust,E08000019,Sheffield,117,17.9,54.7,42,36.8
136257,3546202,Meadows School,E08000005,Rochdale,z,,,,
119029,8867011,Meadows School,E10000016,Kent,z,,,,
105133,3447007,Meadowside School,E08000015,Wirral,10,,,,
138411,8914010,Meden School,E10000024,Nottinghamshire,68,22.1,42.3,34.8,20.2
138271,8747000,Medeshamstede Academy,E06000031,Peterborough,6,0,0,0,0.0
150099,9214030,Medina College,E06000046,Isle of Wight,44,6.8,42.7,30.9,35.9
147207,8866157,Medway Green School,E10000016,Kent,z,,,,
137527,8734040,Melbourn Village College,E10000003,Cambridgeshire,27,22.2,42.7,39.2,20.5
139059,8134000,Melior Community Academy,E06000013,North Lincolnshire,64,35.9,48.5,44,12.6
146344,8654008,Melksham Oak Community School,E06000054,Wiltshire,47,8.5,38.2,31.8,29.7
138532,3527043,Melland High School,E08000003,Manchester,17,,,,
102697,3157003,Melrose School,E09000024,Merton,17,0,23.1,5,23.1
101387,3026089,Menorah Grammar School,E09000003,Barnet,z,,,,
142627,3024004,Menorah High School for Girls,E09000003,Barnet,3,,,,
146146,8934403,Meole Brace School,E06000051,Shropshire,48,14.6,43.3,39,28.7
149828,3434110,Meols Cop High School,E08000014,Sefton,56,10.7,47.9,36.5,37.2
116563,8506026,Meoncross School,E10000014,Hampshire,z,,,,
139075,8864004,Meopham School,E10000016,Kent,36,16.7,52,45.5,35.3
104973,3436129,Merchant Taylors' Boys' School,E08000014,Sefton,z,,,,
104974,3436130,Merchant Taylors' Girls' School,E08000014,Sefton,z,,,,
117616,9196036,Merchant Taylors' School,E10000015,Hertfordshire,z,,,,
149380,8304015,Mercia Academy,E10000007,Derbyshire,40,15,27.8,23.8,12.8
145897,3734015,Mercia School,E08000019,Sheffield,46,63,89.7,82.4,26.7
104979,3437006,Merefield School,E08000014,Sefton,3,,,,
143846,3064007,Meridian High School,E09000008,Croydon,72,25,41.2,30.8,16.2
147600,9366035,Merrywood House Independent Special School,E10000030,Surrey,z,,,,
145898,9364012,Merstham Park School,E10000030,Surrey,28,25,52.3,45.1,27.3
104133,3347007,Merstone School,E08000029,Solihull,4,,,,
114625,8456037,Michael Hall School,E10000011,East Sussex,z,,,,
140862,3044000,Michaela Community School,E09000005,Brent,43,97.7,97.3,97.3,-0.4
143319,3544091,Middleton Technology School,E08000005,Rochdale,86,23.3,38.7,34.7,15.4
148693,8954127,Middlewich High School,E06000049,Cheshire East,32,12.5,41.2,35.7,28.7
135760,9386913,Midhurst Rother College,E10000032,West Sussex,31,25.8,61.5,57.3,35.7
139867,9354033,Mildenhall College Academy,E10000029,Suffolk,63,11.1,33.3,27.4,22.2
113651,8797069,Mill Ford School,E06000026,Plymouth,10,,,,
131022,3427007,Mill Green School,E08000013,St. Helens,19,,,,
137386,3025402,Mill Hill County High School,E09000003,Barnet,55,50.9,82.6,75.7,31.7
101367,3026000,Mill Hill School Foundation,E09000003,Barnet,z,,,,
148398,9376034,Mill House School,E10000031,Warwickshire,z,,,,
147349,3516017,Mill School - Bury,E08000002,Bury,z,,,,
113635,8787006,Mill Water School,E10000008,Devon,6,,,,
126066,9384010,Millais School,E10000032,West Sussex,37,40.5,61.7,,21.2
147905,8794006,Millbay Academy,E06000026,Plymouth,53,20.8,38.7,29.3,17.9
147983,3816024,Millcourt School,E08000033,Calderdale,z,,,,
123911,9336022,Millfield School,E06000066,Somerset,z,,,,
119714,8884011,Millfield Science & Performing Arts College,E10000017,Lancashire,32,34.4,47.7,,13.3
148165,8567215,Millgate School,E06000016,Leicester,13,,,,
112388,9424204,Millom School,E06000063,Cumberland,15,20,46,,26.0
142648,8164229,Millthorpe School,E06000014,York,38,34.2,69.4,65.2,35.2
113932,8386015,Milton Abbey School,E06000059,Dorset,z,,,,
150133,3725950,Milton School,E08000018,Rotherham,9,,,0,
140605,8514003,Miltoncross Academy,E06000044,Portsmouth,64,20.3,31.3,25.9,11.0
